ACC=0.374077, f1_macro=0.331422, precision_macro=0.346403, recall_macro=0.376579, f1_micro=0.374077, precision_micro=0.374077, recall_micro=0.374077, NMI=0.220050, ADJ_RAND_SCORE=0.150623
ACC=0.434638, f1_macro=0.421378, precision_macro=0.441587, recall_macro=0.445421, f1_micro=0.434638, precision_micro=0.434638, recall_micro=0.434638, NMI=0.274154, ADJ_RAND_SCORE=0.184252
ACC=0.434638, f1_macro=0.421378, precision_macro=0.441587, recall_macro=0.445421, f1_micro=0.434638, precision_micro=0.434638, recall_micro=0.434638, NMI=0.274154, ADJ_RAND_SCORE=0.184252
ACC=0.436484, f1_macro=0.415194, precision_macro=0.433254, recall_macro=0.437226, f1_micro=0.436484, precision_micro=0.436484, recall_micro=0.436484, NMI=0.293615, ADJ_RAND_SCORE=0.207082
ACC=0.436484, f1_macro=0.415194, precision_macro=0.433254, recall_macro=0.437226, f1_micro=0.436484, precision_micro=0.436484, recall_micro=0.436484, NMI=0.293615, ADJ_RAND_SCORE=0.207082
ACC=0.469719, f1_macro=0.426119, precision_macro=0.439126, recall_macro=0.464494, f1_micro=0.469719, precision_micro=0.469719, recall_micro=0.469719, NMI=0.329037, ADJ_RAND_SCORE=0.247478
ACC=0.469719, f1_macro=0.426119, precision_macro=0.439126, recall_macro=0.464494, f1_micro=0.469719, precision_micro=0.469719, recall_micro=0.469719, NMI=0.329037, ADJ_RAND_SCORE=0.247478
ACC=0.485229, f1_macro=0.431689, precision_macro=0.455232, recall_macro=0.447683, f1_micro=0.485229, precision_micro=0.485229, recall_micro=0.485229, NMI=0.346975, ADJ_RAND_SCORE=0.263157
ACC=0.485229, f1_macro=0.431689, precision_macro=0.455232, recall_macro=0.447683, f1_micro=0.485229, precision_micro=0.485229, recall_micro=0.485229, NMI=0.346975, ADJ_RAND_SCORE=0.263157
ACC=0.551699, f1_macro=0.539911, precision_macro=0.560570, recall_macro=0.565633, f1_micro=0.551699, precision_micro=0.551699, recall_micro=0.551699, NMI=0.374938, ADJ_RAND_SCORE=0.290202
